case:concept:name,concept:name
Case5727,adeclined
Case5727,wcompleterenaanvraag
Case5727,END
Case5728,START
Case5728,asubmitted
Case5728,apartlysubmitted
Case5728,adeclined
Case5728,END
Case5729,START
Case5729,asubmitted
Case5729,apartlysubmitted
Case5729,apreaccepted
Case5729,aaccepted
Case5729,afinalized
Case5729,oselected
Case5729,ocreated
Case5729,osent
Case5729,wcompleterenaanvraag
Case5729,wnabellenoffertes
Case5729,wnabellenoffertes
Case5729,oselected
Case5729,ocancelled
Case5729,ocreated
Case5729,osent
Case5729,wnabellenoffertes
Case5729,wnabellenoffertes
Case5729,osentback
Case5729,wnabellenoffertes
Case5729,wvaliderenaanvraag
Case5729,wvaliderenaanvraag
Case5729,wnabellenincompletedossiers
Case5729,wnabellenincompletedossiers
Case5729,odeclined
Case5729,adeclined
Case5729,wnabellenincompletedossiers
Case5729,END
Case573,START
Case573,asubmitted
Case573,apartlysubmitted
Case573,adeclined
Case573,END
Case5730,START
Case5730,asubmitted
Case5730,apartlysubmitted
Case5730,apreaccepted
Case5730,aaccepted
Case5730,oselected
Case5730,afinalized
Case5730,ocreated
Case5730,osent
Case5730,wcompleterenaanvraag
Case5730,acancelled
Case5730,ocancelled
Case5730,wnabellenoffertes
Case5730,END
Case5731,START
Case5731,asubmitted
Case5731,apartlysubmitted
Case5731,apreaccepted
Case5731,aaccepted
Case5731,oselected
Case5731,afinalized
Case5731,ocreated
Case5731,osent
Case5731,wcompleterenaanvraag
Case5731,wnabellenoffertes
Case5731,wnabellenoffertes
Case5731,osentback
Case5731,wnabellenoffertes
Case5731,wvaliderenaanvraag
Case5731,wvaliderenaanvraag
Case5731,wnabellenincompletedossiers
Case5731,wnabellenincompletedossiers
Case5731,adeclined
Case5731,odeclined
Case5731,wvaliderenaanvraag
Case5731,END
Case5732,START
Case5732,asubmitted
Case5732,apartlysubmitted
Case5732,adeclined
Case5732,END
Case5733,START
Case5733,asubmitted
Case5733,apartlysubmitted
Case5733,adeclined
Case5733,END
Case5734,START
Case5734,asubmitted
Case5734,apartlysubmitted
Case5734,apreaccepted
Case5734,wafhandelenleads
Case5734,wcompleterenaanvraag
Case5734,wcompleterenaanvraag
Case5734,acancelled
Case5734,wcompleterenaanvraag
Case5734,END
Case5735,START
Case5735,asubmitted
Case5735,apartlysubmitted
Case5735,adeclined
Case5735,END
Case5736,START
Case5736,asubmitted
Case5736,apartlysubmitted
Case5736,adeclined
Case5736,wafhandelenleads
Case5736,END
Case5737,START
Case5737,asubmitted
Case5737,apartlysubmitted
Case5737,adeclined
Case5737,END
Case5738,START
Case5738,asubmitted
Case5738,apartlysubmitted
Case5738,adeclined
Case5738,END
Case5739,START
Case5739,asubmitted
Case5739,apartlysubmitted
Case5739,adeclined
Case5739,END
Case574,START
Case574,asubmitted
Case574,apartlysubmitted
Case574,apreaccepted
Case574,wcompleterenaanvraag
Case574,aaccepted
Case574,oselected
Case574,afinalized
Case574,ocreated
Case574,osent
Case574,wcompleterenaanvraag
Case574,wnabellenoffertes
Case574,osentback
Case574,wnabellenoffertes
Case574,oaccepted
Case574,aactivated
Case574,aregistered
Case574,aapproved
Case574,wvaliderenaanvraag
Case574,END
Case5740,START
Case5740,asubmitted
Case5740,apartlysubmitted
Case5740,apreaccepted
Case5740,wafhandelenleads
Case5740,wcompleterenaanvraag
Case5740,wcompleterenaanvraag
Case5740,aaccepted
Case5740,oselected
Case5740,afinalized
Case5740,ocreated
Case5740,osent
Case5740,wcompleterenaanvraag
Case5740,wnabellenoffertes
Case5740,wnabellenoffertes
Case5740,osentback
Case5740,wnabellenoffertes
Case5740,wvaliderenaanvraag
Case5740,wnabellenincompletedossiers
Case5740,wnabellenincompletedossiers
Case5740,oaccepted
Case5740,aregistered
Case5740,aapproved
Case5740,aactivated
Case5740,wvaliderenaanvraag
Case5740,END
Case5741,START
Case5741,asubmitted
Case5741,apartlysubmitted
Case5741,apreaccepted
Case5741,wcompleterenaanvraag
Case5741,wcompleterenaanvraag
Case5741,aaccepted
Case5741,afinalized
Case5741,oselected
Case5741,ocreated
Case5741,osent
Case5741,wcompleterenaanvraag
Case5741,wnabellenoffertes
Case5741,wnabellenoffertes
Case5741,ocancelled
Case5741,oselected
Case5741,ocreated
Case5741,osent
Case5741,wnabellenoffertes
Case5741,wnabellenoffertes
Case5741,osentback
Case5741,wnabellenoffertes
Case5741,adeclined
Case5741,odeclined
Case5741,wvaliderenaanvraag
Case5741,END
Case5742,START
Case5742,asubmitted
Case5742,apartlysubmitted
Case5742,apreaccepted
Case5742,wafhandelenleads
Case5742,wcompleterenaanvraag
Case5742,wcompleterenaanvraag
Case5742,aaccepted
Case5742,oselected
Case5742,afinalized
Case5742,ocreated
Case5742,osent
Case5742,wcompleterenaanvraag
Case5742,oselected
Case5742,ocancelled
Case5742,ocreated
Case5742,osent
Case5742,wnabellenoffertes
Case5742,wnabellenoffertes
Case5742,acancelled
Case5742,ocancelled
Case5742,wnabellenoffertes
Case5742,END
Case5743,START
Case5743,asubmitted
Case5743,apartlysubmitted
Case5743,adeclined
Case5743,wafhandelenleads
Case5743,END
Case5744,START
Case5744,asubmitted
Case5744,apartlysubmitted
Case5744,adeclined
Case5744,wafhandelenleads
Case5744,END
Case5745,START
Case5745,asubmitted
Case5745,apartlysubmitted
Case5745,adeclined
Case5745,wafhandelenleads
Case5745,END
Case5746,START
Case5746,asubmitted
Case5746,apartlysubmitted
Case5746,adeclined
Case5746,END
Case5747,START
Case5747,asubmitted
Case5747,apartlysubmitted
Case5747,adeclined
Case5747,wafhandelenleads
Case5747,END
Case5748,START
Case5748,asubmitted
Case5748,apartlysubmitted
Case5748,adeclined
Case5748,wafhandelenleads
Case5748,END
Case5749,START
Case5749,asubmitted
Case5749,apartlysubmitted
Case5749,adeclined
Case5749,END
Case575,START
Case575,asubmitted
Case575,apartlysubmitted
Case575,wafhandelenleads
Case575,wafhandelenleads
Case575,apreaccepted
Case575,wafhandelenleads
Case575,adeclined
Case575,wcompleterenaanvraag
Case575,END
Case5750,START
Case5750,asubmitted
Case5750,apartlysubmitted
Case5750,apreaccepted
Case5750,wcompleterenaanvraag
Case5750,wcompleterenaanvraag
Case5750,adeclined
Case5750,wcompleterenaanvraag
Case5750,END
Case5751,START
Case5751,asubmitted
Case5751,apartlysubmitted
Case5751,adeclined
Case5751,END
Case5752,START
Case5752,asubmitted
Case5752,apartlysubmitted
Case5752,apreaccepted
Case5752,wcompleterenaanvraag
Case5752,wcompleterenaanvraag
Case5752,aaccepted
Case5752,oselected
Case5752,afinalized
Case5752,ocreated
Case5752,osent
Case5752,wcompleterenaanvraag
Case5752,wnabellenoffertes
Case5752,wnabellenoffertes
Case5752,ocancelled
Case5752,acancelled
Case5752,END
Case5753,START
Case5753,asubmitted
Case5753,apartlysubmitted
Case5753,adeclined
Case5753,END
Case5754,START
Case5754,asubmitted
Case5754,apartlysubmitted
Case5754,apreaccepted
Case5754,aaccepted
Case5754,oselected
Case5754,afinalized
Case5754,ocreated
Case5754,osent
Case5754,wcompleterenaanvraag
Case5754,ocancelled
Case5754,oselected
Case5754,ocreated
Case5754,osent
Case5754,wnabellenoffertes
Case5754,wnabellenoffertes
Case5754,ocancelled
Case5754,acancelled
Case5754,wnabellenoffertes
Case5754,END
Case5755,START
Case5755,asubmitted
Case5755,apartlysubmitted
Case5755,apreaccepted
Case5755,wafhandelenleads
Case5755,wcompleterenaanvraag
Case5755,wcompleterenaanvraag
Case5755,aaccepted
Case5755,oselected
Case5755,afinalized
Case5755,ocreated
Case5755,osent
Case5755,wcompleterenaanvraag
Case5755,oselected
Case5755,ocancelled
Case5755,ocreated
Case5755,osent
Case5755,wnabellenoffertes
Case5755,wnabellenoffertes
Case5755,ocancelled
Case5755,oselected
Case5755,ocreated
Case5755,osent
Case5755,wnabellenoffertes
Case5755,ocancelled
Case5755,oselected
Case5755,ocreated
Case5755,osent
Case5755,wnabellenoffertes
Case5755,wnabellenoffertes
Case5755,acancelled
Case5755,ocancelled
Case5755,END
Case5756,START
Case5756,asubmitted
Case5756,apartlysubmitted
Case5756,adeclined
Case5756,END
Case5757,START
Case5757,asubmitted
Case5757,apartlysubmitted
Case5757,adeclined
Case5757,END
Case5758,START
Case5758,asubmitted
Case5758,apartlysubmitted
Case5758,apreaccepted
Case5758,wafhandelenleads
Case5758,wcompleterenaanvraag
Case5758,wcompleterenaanvraag
Case5758,adeclined
Case5758,wcompleterenaanvraag
Case5758,END
Case5759,START
Case5759,asubmitted
Case5759,apartlysubmitted
Case5759,apreaccepted
Case5759,wcompleterenaanvraag
Case5759,wcompleterenaanvraag
Case5759,acancelled
Case5759,wcompleterenaanvraag
Case5759,END
Case576,START
Case576,asubmitted
Case576,apartlysubmitted
Case576,apreaccepted
Case576,wcompleterenaanvraag
Case576,aaccepted
Case576,afinalized
Case576,oselected
Case576,ocreated
Case576,osent
Case576,wcompleterenaanvraag
Case576,wnabellenoffertes
Case576,wnabellenoffertes
Case576,oselected
Case576,ocancelled
Case576,ocreated
Case576,osent
Case576,wnabellenoffertes
Case576,osentback
Case576,wnabellenoffertes
Case576,oaccepted
Case576,aapproved
Case576,aregistered
Case576,aactivated
Case576,wvaliderenaanvraag
Case576,END
Case5760,START
Case5760,asubmitted
Case5760,apartlysubmitted
Case5760,adeclined
Case5760,END
Case5761,START
Case5761,asubmitted
Case5761,apartlysubmitted
Case5761,apreaccepted
Case5761,adeclined
Case5761,wcompleterenaanvraag
Case5761,END
Case5762,START
Case5762,asubmitted
Case5762,apartlysubmitted
Case5762,apreaccepted
Case5762,adeclined
Case5762,wcompleterenaanvraag
Case5762,END
Case5763,START
Case5763,asubmitted
Case5763,apartlysubmitted
Case5763,apreaccepted
Case5763,wcompleterenaanvraag
Case5763,wcompleterenaanvraag
Case5763,aaccepted
Case5763,wcompleterenaanvraag
Case5763,wcompleterenaanvraag
Case5763,oselected
Case5763,afinalized
Case5763,ocreated
Case5763,osent
Case5763,wcompleterenaanvraag
Case5763,wnabellenoffertes
Case5763,wnabellenoffertes
Case5763,osentback
Case5763,wnabellenoffertes
Case5763,wvaliderenaanvraag
Case5763,wnabellenincompletedossiers
Case5763,wnabellenincompletedossiers
Case5763,wvaliderenaanvraag
Case5763,wvaliderenaanvraag
Case5763,wnabellenincompletedossiers
Case5763,wnabellenincompletedossiers
Case5763,wvaliderenaanvraag
Case5763,wnabellenincompletedossiers
Case5763,wnabellenincompletedossiers
Case5763,oaccepted
Case5763,aactivated
Case5763,aapproved
Case5763,aregistered
Case5763,wvaliderenaanvraag
Case5763,END
Case5764,START
Case5764,asubmitted
Case5764,apartlysubmitted
Case5764,adeclined
Case5764,wafhandelenleads
Case5764,END
Case5765,START
Case5765,asubmitted
Case5765,apartlysubmitted
Case5765,adeclined
Case5765,END
Case5766,START
Case5766,asubmitted
Case5766,apartlysubmitted
Case5766,adeclined
Case5766,END
Case5767,START
Case5767,asubmitted
Case5767,apartlysubmitted
Case5767,adeclined
Case5767,END
Case5768,START
Case5768,asubmitted
Case5768,apartlysubmitted
Case5768,adeclined
Case5768,END
Case5769,START
Case5769,asubmitted
Case5769,apartlysubmitted
Case5769,apreaccepted
Case5769,wcompleterenaanvraag
Case5769,wcompleterenaanvraag
Case5769,aaccepted
Case5769,afinalized
Case5769,oselected
Case5769,ocreated
Case5769,osent
Case5769,wcompleterenaanvraag
Case5769,wnabellenoffertes
Case5769,wnabellenoffertes
Case5769,osentback
Case5769,wnabellenoffertes
Case5769,odeclined
Case5769,adeclined
Case5769,wvaliderenaanvraag
Case5769,END
Case577,START
Case577,asubmitted
Case577,apartlysubmitted
Case577,apreaccepted
Case577,wcompleterenaanvraag
Case577,aaccepted
Case577,oselected
Case577,afinalized
Case577,ocreated
Case577,osent
Case577,wcompleterenaanvraag
Case577,wnabellenoffertes
Case577,wnabellenoffertes
Case577,osentback
Case577,wnabellenoffertes
Case577,adeclined
Case577,odeclined
Case577,wvaliderenaanvraag
Case577,END
Case5770,START
Case5770,asubmitted
Case5770,apartlysubmitted
Case5770,adeclined
Case5770,END
Case5771,START
Case5771,asubmitted
Case5771,apartlysubmitted
Case5771,adeclined
Case5771,wafhandelenleads
Case5771,END
Case5772,START
Case5772,asubmitted
Case5772,apartlysubmitted
Case5772,adeclined
Case5772,END
Case5773,START
Case5773,asubmitted
Case5773,apartlysubmitted
Case5773,adeclined
Case5773,wafhandelenleads
Case5773,END
Case5774,START
Case5774,asubmitted
Case5774,apartlysubmitted
Case5774,adeclined
Case5774,wafhandelenleads
Case5774,END
Case5775,START
Case5775,asubmitted
Case5775,apartlysubmitted
Case5775,apreaccepted
Case5775,wcompleterenaanvraag
Case5775,aaccepted
Case5775,afinalized
Case5775,oselected
Case5775,ocreated
Case5775,osent
Case5775,wcompleterenaanvraag
Case5775,oselected
Case5775,ocancelled
Case5775,ocreated
Case5775,osent
Case5775,wnabellenoffertes
Case5775,wnabellenoffertes
Case5775,osentback
Case5775,wnabellenoffertes
Case5775,wvaliderenaanvraag
Case5775,wnabellenincompletedossiers
Case5775,wnabellenincompletedossiers
Case5775,wvaliderenaanvraag
Case5775,wvaliderenaanvraag
Case5775,ocancelled
Case5775,oselected
Case5775,ocreated
Case5775,osent
Case5775,wvaliderenaanvraag
Case5775,aapproved
Case5775,oaccepted
Case5775,aactivated
Case5775,aregistered
Case5775,wnabellenincompletedossiers
Case5775,END
Case5776,START
Case5776,asubmitted
Case5776,apartlysubmitted
Case5776,apreaccepted
Case5776,wcompleterenaanvraag
Case5776,wcompleterenaanvraag
Case5776,aaccepted
Case5776,afinalized
Case5776,oselected
Case5776,ocreated
Case5776,osent
Case5776,wcompleterenaanvraag
Case5776,wnabellenoffertes
Case5776,oselected
Case5776,ocancelled
Case5776,ocreated
Case5776,osent
Case5776,wnabellenoffertes
Case5776,wnabellenoffertes
Case5776,ocancelled
Case5776,acancelled
Case5776,END
Case5777,START
Case5777,asubmitted
Case5777,apartlysubmitted
Case5777,adeclined
Case5777,wafhandelenleads
Case5777,END
Case5778,START
Case5778,asubmitted
Case5778,apartlysubmitted
Case5778,adeclined
Case5778,wafhandelenleads
Case5778,END
Case5779,START
Case5779,asubmitted
Case5779,apartlysubmitted
Case5779,adeclined
Case5779,wafhandelenleads
Case5779,END
Case578,START
Case578,asubmitted
Case578,apartlysubmitted
Case578,apreaccepted
Case578,wcompleterenaanvraag
Case578,aaccepted
Case578,oselected
Case578,afinalized
Case578,ocreated
Case578,osent
Case578,wcompleterenaanvraag
Case578,wnabellenoffertes
Case578,wnabellenoffertes
Case578,ocancelled
Case578,oselected
Case578,ocreated
Case578,osent
Case578,wnabellenoffertes
Case578,wnabellenoffertes
Case578,osentback
Case578,wnabellenoffertes
Case578,oaccepted
Case578,aactivated
Case578,aapproved
Case578,aregistered
Case578,wvaliderenaanvraag
Case578,END
Case5780,START
Case5780,asubmitted
Case5780,apartlysubmitted
Case5780,adeclined
Case5780,END
Case5781,START
Case5781,asubmitted
Case5781,apartlysubmitted
Case5781,adeclined
Case5781,wafhandelenleads
Case5781,END
Case5782,START
Case5782,asubmitted
Case5782,apartlysubmitted
Case5782,adeclined
Case5782,wafhandelenleads
Case5782,END
Case5783,START
Case5783,asubmitted
Case5783,apartlysubmitted
Case5783,apreaccepted
Case5783,wafhandelenleads
Case5783,aaccepted
Case5783,oselected
Case5783,afinalized
Case5783,ocreated
Case5783,osent
Case5783,wcompleterenaanvraag
Case5783,wnabellenoffertes
Case5783,wnabellenoffertes
Case5783,ocancelled
Case5783,oselected
Case5783,ocreated
Case5783,osent
Case5783,wnabellenoffertes
Case5783,wnabellenoffertes
Case5783,ocancelled
Case5783,acancelled
Case5783,wnabellenoffertes
Case5783,END
Case5784,START
Case5784,asubmitted
Case5784,apartlysubmitted
Case5784,apreaccepted
Case5784,aaccepted
Case5784,oselected
Case5784,afinalized
Case5784,ocreated
Case5784,osent
Case5784,wcompleterenaanvraag
Case5784,wnabellenoffertes
Case5784,wnabellenoffertes
Case5784,osentback
Case5784,wnabellenoffertes
Case5784,wvaliderenaanvraag
Case5784,adeclined
Case5784,odeclined
Case5784,wvaliderenaanvraag
Case5784,END
Case5785,START
Case5785,asubmitted
Case5785,apartlysubmitted
Case5785,apreaccepted
Case5785,wcompleterenaanvraag
Case5785,aaccepted
Case5785,afinalized
Case5785,oselected
Case5785,ocreated
Case5785,osent
Case5785,wcompleterenaanvraag
Case5785,ocancelled
Case5785,oselected
Case5785,ocreated
Case5785,osent
Case5785,wnabellenoffertes
Case5785,wnabellenoffertes
Case5785,osentback
Case5785,wnabellenoffertes
Case5785,odeclined
Case5785,adeclined
Case5785,wvaliderenaanvraag
Case5785,END
Case5786,START
Case5786,asubmitted
Case5786,apartlysubmitted
Case5786,apreaccepted
Case5786,acancelled
Case5786,wcompleterenaanvraag
Case5786,END
Case5787,START
Case5787,asubmitted
Case5787,apartlysubmitted
Case5787,apreaccepted
Case5787,wafhandelenleads
Case5787,aaccepted
Case5787,oselected
Case5787,afinalized
Case5787,ocreated
Case5787,osent
Case5787,wcompleterenaanvraag
Case5787,wnabellenoffertes
Case5787,osentback
Case5787,wnabellenoffertes
Case5787,wvaliderenaanvraag
Case5787,oaccepted
Case5787,aregistered
Case5787,aapproved
Case5787,aactivated
Case5787,wvaliderenaanvraag
Case5787,END
Case5788,START
Case5788,asubmitted
Case5788,apartlysubmitted
Case5788,apreaccepted
Case5788,aaccepted
Case5788,oselected
Case5788,afinalized
Case5788,ocreated
Case5788,osent
Case5788,wcompleterenaanvraag
Case5788,ocancelled
Case5788,oselected
Case5788,ocreated
Case5788,osent
Case5788,wnabellenoffertes
Case5788,wnabellenoffertes
Case5788,osentback
Case5788,wnabellenoffertes
Case5788,wvaliderenaanvraag
Case5788,wnabellenincompletedossiers
Case5788,wnabellenincompletedossiers
Case5788,wvaliderenaanvraag
Case5788,wvaliderenaanvraag
Case5788,wnabellenincompletedossiers
Case5788,wnabellenincompletedossiers
Case5788,wvaliderenaanvraag
Case5788,oselected
Case5788,ocancelled
Case5788,ocreated
Case5788,osent
Case5788,wvaliderenaanvraag
Case5788,oaccepted
Case5788,aapproved
Case5788,aactivated
Case5788,aregistered
Case5788,wnabellenincompletedossiers
Case5788,END
Case5789,START
Case5789,asubmitted
Case5789,apartlysubmitted
Case5789,wafhandelenleads
Case5789,apreaccepted
Case5789,wafhandelenleads
Case5789,aaccepted
Case5789,afinalized
Case5789,oselected
Case5789,ocreated
Case5789,osent
Case5789,wcompleterenaanvraag
Case5789,wnabellenoffertes
Case5789,wnabellenoffertes
Case5789,osentback
Case5789,wnabellenoffertes
Case5789,wvaliderenaanvraag
Case5789,wnabellenincompletedossiers
Case5789,wnabellenincompletedossiers
Case5789,wvaliderenaanvraag
Case5789,wvaliderenaanvraag
Case5789,odeclined
Case5789,adeclined
Case5789,wvaliderenaanvraag
Case5789,END
Case579,START
Case579,asubmitted
Case579,apartlysubmitted
Case579,adeclined
Case579,END
Case5790,START
Case5790,asubmitted
Case5790,apartlysubmitted
Case5790,apreaccepted
Case5790,aaccepted
Case5790,oselected
Case5790,afinalized
Case5790,ocreated
Case5790,osent
Case5790,wcompleterenaanvraag
Case5790,wnabellenoffertes
Case5790,wnabellenoffertes
Case5790,osentback
Case5790,wnabellenoffertes
Case5790,wvaliderenaanvraag
Case5790,wvaliderenaanvraag
Case5790,odeclined
Case5790,adeclined
Case5790,wvaliderenaanvraag
Case5790,END
Case5791,START
Case5791,asubmitted
Case5791,apartlysubmitted
Case5791,adeclined
Case5791,END
Case5792,START
Case5792,asubmitted
Case5792,apartlysubmitted
Case5792,apreaccepted
Case5792,wcompleterenaanvraag
Case5792,wcompleterenaanvraag
Case5792,aaccepted
Case5792,oselected
Case5792,afinalized
Case5792,ocreated
Case5792,osent
Case5792,wcompleterenaanvraag
Case5792,wnabellenoffertes
Case5792,oselected
Case5792,ocancelled
Case5792,ocreated
Case5792,osent
Case5792,wnabellenoffertes
Case5792,wnabellenoffertes
Case5792,acancelled
Case5792,ocancelled
Case5792,wnabellenoffertes
Case5792,END
Case5793,START
Case5793,asubmitted
Case5793,apartlysubmitted
Case5793,adeclined
Case5793,wafhandelenleads
Case5793,END
Case5794,START
Case5794,asubmitted
Case5794,apartlysubmitted
Case5794,apreaccepted
Case5794,wafhandelenleads
Case5794,wcompleterenaanvraag
Case5794,aaccepted
Case5794,oselected
Case5794,afinalized
Case5794,ocreated
Case5794,osent
Case5794,wcompleterenaanvraag
Case5794,wnabellenoffertes
Case5794,wnabellenoffertes
Case5794,osentback
Case5794,wnabellenoffertes
Case5794,wvaliderenaanvraag
Case5794,wnabellenincompletedossiers
Case5794,wnabellenincompletedossiers
Case5794,wvaliderenaanvraag
Case5794,wvaliderenaanvraag
Case5794,aapproved
Case5794,aregistered
Case5794,oaccepted
Case5794,aactivated
Case5794,wvaliderenaanvraag
Case5794,END
Case5795,START
Case5795,asubmitted
Case5795,apartlysubmitted
Case5795,apreaccepted
Case5795,wafhandelenleads
Case5795,wcompleterenaanvraag
Case5795,adeclined
Case5795,wcompleterenaanvraag
Case5795,END
Case5796,START
Case5796,asubmitted
Case5796,apartlysubmitted
Case5796,adeclined
Case5796,END
Case5797,START
Case5797,asubmitted
Case5797,apartlysubmitted
Case5797,apreaccepted
Case5797,wafhandelenleads
Case5797,wcompleterenaanvraag
Case5797,wcompleterenaanvraag
Case5797,acancelled
Case5797,wcompleterenaanvraag
Case5797,END
Case5798,START
Case5798,asubmitted
Case5798,apartlysubmitted
Case5798,apreaccepted
Case5798,wcompleterenaanvraag
Case5798,wcompleterenaanvraag
Case5798,aaccepted
Case5798,afinalized
Case5798,oselected
Case5798,ocreated
Case5798,osent
Case5798,wcompleterenaanvraag
Case5798,wnabellenoffertes
Case5798,osentback
Case5798,wnabellenoffertes
Case5798,wvaliderenaanvraag
Case5798,wnabellenincompletedossiers
Case5798,wnabellenincompletedossiers
Case5798,oaccepted
Case5798,aapproved
Case5798,aregistered
Case5798,aactivated
Case5798,wvaliderenaanvraag
Case5798,END
Case5799,START
Case5799,asubmitted
Case5799,apartlysubmitted
Case5799,adeclined
Case5799,END
Case58,START
Case58,asubmitted
Case58,apartlysubmitted
Case58,adeclined
Case58,wafhandelenleads
Case58,END
Case580,START
Case580,asubmitted
Case580,apartlysubmitted
Case580,apreaccepted
Case580,wafhandelenleads
Case580,wcompleterenaanvraag
Case580,acancelled
Case580,wcompleterenaanvraag
Case580,END
Case5800,START
Case5800,asubmitted
Case5800,apartlysubmitted
Case5800,wafhandelenleads
Case5800,wafhandelenleads
Case5800,apreaccepted
Case5800,wafhandelenleads
Case5800,wcompleterenaanvraag
Case5800,wcompleterenaanvraag
Case5800,acancelled
Case5800,wcompleterenaanvraag
Case5800,END
Case5801,START
Case5801,asubmitted
Case5801,apartlysubmitted
Case5801,apreaccepted
Case5801,aaccepted
Case5801,oselected
Case5801,afinalized
Case5801,ocreated
Case5801,osent
Case5801,wcompleterenaanvraag
Case5801,wnabellenoffertes
Case5801,wnabellenoffertes
Case5801,acancelled
Case5801,ocancelled
Case5801,wnabellenoffertes
Case5801,END
Case5802,START
Case5802,asubmitted
Case5802,apartlysubmitted
Case5802,apreaccepted
Case5802,wcompleterenaanvraag
Case5802,wcompleterenaanvraag
Case5802,aaccepted
Case5802,oselected
Case5802,afinalized
Case5802,ocreated
Case5802,osent
Case5802,wcompleterenaanvraag
Case5802,wnabellenoffertes
Case5802,wnabellenoffertes
Case5802,acancelled
Case5802,ocancelled
Case5802,END
Case5803,START
Case5803,asubmitted
Case5803,apartlysubmitted
Case5803,wbeoordelenfraude
Case5803,wbeoordelenfraude
Case5803,adeclined
Case5803,wbeoordelenfraude
Case5803,END
Case5804,START
Case5804,asubmitted
Case5804,apartlysubmitted
Case5804,apreaccepted
Case5804,wcompleterenaanvraag
Case5804,aaccepted
Case5804,oselected
Case5804,afinalized
Case5804,ocreated
Case5804,osent
Case5804,wcompleterenaanvraag
Case5804,wnabellenoffertes
Case5804,oselected
Case5804,ocancelled
Case5804,ocreated
Case5804,osent
Case5804,wnabellenoffertes
Case5804,wnabellenoffertes
Case5804,osentback
Case5804,wnabellenoffertes
Case5804,wvaliderenaanvraag
Case5804,wvaliderenaanvraag
Case5804,wnabellenincompletedossiers
Case5804,wnabellenincompletedossiers
Case5804,wvaliderenaanvraag
Case5804,wnabellenincompletedossiers
Case5804,wnabellenincompletedossiers
Case5804,aactivated
Case5804,aapproved
Case5804,aregistered
Case5804,oaccepted
Case5804,wvaliderenaanvraag
Case5804,END
Case5805,START
Case5805,asubmitted
Case5805,apartlysubmitted
Case5805,apreaccepted
Case5805,aaccepted
Case5805,oselected
Case5805,afinalized
Case5805,ocreated
Case5805,osent
Case5805,wcompleterenaanvraag
Case5805,wnabellenoffertes
Case5805,ocancelled
Case5805,oselected
Case5805,ocreated
Case5805,osent
Case5805,wnabellenoffertes
Case5805,oselected
Case5805,ocancelled
Case5805,ocreated
Case5805,osent
Case5805,wnabellenoffertes
Case5805,wnabellenoffertes
Case5805,oselected
Case5805,ocancelled
Case5805,ocreated
Case5805,osent
Case5805,wnabellenoffertes
Case5805,wnabellenoffertes
Case5805,oselected
Case5805,ocancelled
Case5805,ocreated
Case5805,osent
Case5805,wnabellenoffertes
Case5805,wnabellenoffertes
Case5805,ocancelled
Case5805,oselected
Case5805,ocreated
Case5805,osent
Case5805,wnabellenoffertes
Case5805,wnabellenoffertes
Case5805,osentback
Case5805,wnabellenoffertes
Case5805,wvaliderenaanvraag
Case5805,wvaliderenaanvraag
Case5805,oaccepted
Case5805,aapproved
Case5805,aregistered
Case5805,aactivated
Case5805,wvaliderenaanvraag
Case5805,END
Case5806,START
Case5806,asubmitted
Case5806,apartlysubmitted
Case5806,adeclined
Case5806,END
Case5807,START
Case5807,asubmitted
Case5807,apartlysubmitted
Case5807,adeclined
Case5807,END
Case5808,START
Case5808,asubmitted
Case5808,apartlysubmitted
Case5808,apreaccepted
Case5808,wafhandelenleads
Case5808,wcompleterenaanvraag
Case5808,adeclined
Case5808,wcompleterenaanvraag
Case5808,END
Case5809,START
Case5809,asubmitted
Case5809,apartlysubmitted
Case5809,apreaccepted
Case5809,wafhandelenleads
Case5809,wcompleterenaanvraag
Case5809,aaccepted
Case5809,oselected
Case5809,afinalized
Case5809,ocreated
Case5809,osent
Case5809,wcompleterenaanvraag
Case5809,oselected
Case5809,ocancelled
Case5809,ocreated
Case5809,osent
Case5809,wnabellenoffertes
Case5809,acancelled
Case5809,ocancelled
Case5809,wnabellenoffertes
Case5809,END
Case581,START
Case581,asubmitted
Case581,apartlysubmitted
Case581,wafhandelenleads
Case581,adeclined
Case581,wafhandelenleads
Case581,END
Case5810,START
Case5810,asubmitted
Case5810,apartlysubmitted
Case5810,apreaccepted
Case5810,wcompleterenaanvraag
Case5810,aaccepted
Case5810,oselected
Case5810,afinalized
Case5810,ocreated
Case5810,osent
Case5810,wcompleterenaanvraag
Case5810,wnabellenoffertes
Case5810,osentback
Case5810,wnabellenoffertes
Case5810,wvaliderenaanvraag
Case5810,wvaliderenaanvraag
Case5810,wnabellenincompletedossiers
Case5810,acancelled
Case5810,ocancelled
Case5810,wnabellenincompletedossiers
Case5810,END
Case5811,START
Case5811,asubmitted
Case5811,apartlysubmitted
Case5811,apreaccepted
Case5811,wcompleterenaanvraag
Case5811,aaccepted
Case5811,oselected
Case5811,afinalized
Case5811,ocreated
Case5811,osent
Case5811,wcompleterenaanvraag
Case5811,wnabellenoffertes
Case5811,osentback
Case5811,wnabellenoffertes
Case5811,oaccepted
Case5811,aapproved
Case5811,aactivated
Case5811,aregistered
Case5811,wvaliderenaanvraag
Case5811,END
Case5812,START
Case5812,asubmitted
Case5812,apartlysubmitted
Case5812,adeclined
Case5812,END
Case5813,START
